Country,IND,SEX,AGE,TIME,Unit,Value
Spain,EMP6,WOMEN,55PLUS,2010,Percentage,9.2
Spain,EMP6,WOMEN,55PLUS,2011,Percentage,9.5
Spain,EMP6,WOMEN,55PLUS,2012,Percentage,9.8
Sweden,EMP6,ALL_PERSONS,55PLUS,2000,Percentage,2.1
Sweden,EMP6,ALL_PERSONS,55PLUS,2005,Percentage,1.6
Sweden,EMP6,ALL_PERSONS,55PLUS,2010,Percentage,3.8
Sweden,EMP6,ALL_PERSONS,55PLUS,2011,Percentage,3.8
Sweden,EMP6,ALL_PERSONS,55PLUS,2012,Percentage,3.7
Sweden,EMP6,MEN,55PLUS,2000,Percentage,1.0
Sweden,EMP6,MEN,55PLUS,2005,Percentage,1.1
Sweden,EMP6,MEN,55PLUS,2010,Percentage,2.1
Sweden,EMP6,MEN,55PLUS,2011,Percentage,2.1
Sweden,EMP6,MEN,55PLUS,2012,Percentage,2.2
Sweden,EMP6,WOMEN,55PLUS,2000,Percentage,3.3
Sweden,EMP6,WOMEN,55PLUS,2005,Percentage,2.2
Sweden,EMP6,WOMEN,55PLUS,2010,Percentage,5.8
Sweden,EMP6,WOMEN,55PLUS,2011,Percentage,5.7
Sweden,EMP6,WOMEN,55PLUS,2012,Percentage,5.4
United Kingdom,EMP6,ALL_PERSONS,55PLUS,1990,Percentage,2.0
United Kingdom,EMP6,ALL_PERSONS,55PLUS,1995,Percentage,3.9
United Kingdom,EMP6,ALL_PERSONS,55PLUS,2000,Percentage,2.7
United Kingdom,EMP6,ALL_PERSONS,55PLUS,2005,Percentage,1.9
United Kingdom,EMP6,ALL_PERSONS,55PLUS,2010,Percentage,3.1
United Kingdom,EMP6,ALL_PERSONS,55PLUS,2011,Percentage,3.7
United Kingdom,EMP6,ALL_PERSONS,55PLUS,2012,Percentage,3.8
United Kingdom,EMP6,MEN,55PLUS,1990,Percentage,1.7
United Kingdom,EMP6,MEN,55PLUS,1995,Percentage,3.4
United Kingdom,EMP6,MEN,55PLUS,2000,Percentage,2.2
United Kingdom,EMP6,MEN,55PLUS,2005,Percentage,1.5
United Kingdom,EMP6,MEN,55PLUS,2010,Percentage,2.9
United Kingdom,EMP6,MEN,55PLUS,2011,Percentage,3.4
United Kingdom,EMP6,MEN,55PLUS,2012,Percentage,3.0
United Kingdom,EMP6,WOMEN,55PLUS,1990,Percentage,2.4
United Kingdom,EMP6,WOMEN,55PLUS,1995,Percentage,4.5
United Kingdom,EMP6,WOMEN,55PLUS,2000,Percentage,3.3
United Kingdom,EMP6,WOMEN,55PLUS,2005,Percentage,2.4
United Kingdom,EMP6,WOMEN,55PLUS,2010,Percentage,3.3
United Kingdom,EMP6,WOMEN,55PLUS,2011,Percentage,4.0
United Kingdom,EMP6,WOMEN,55PLUS,2012,Percentage,4.8
United States,EMP6,ALL_PERSONS,55PLUS,2000,Percentage,0.4
United States,EMP6,ALL_PERSONS,55PLUS,2005,Percentage,0.5
United States,EMP6,ALL_PERSONS,55PLUS,2010,Percentage,1.0
United States,EMP6,ALL_PERSONS,55PLUS,2011,Percentage,1.0
United States,EMP6,ALL_PERSONS,55PLUS,2012,Percentage,1.1
United States,EMP6,MEN,55PLUS,2000,Percentage,0.2
United States,EMP6,MEN,55PLUS,2005,Percentage,0.4
United States,EMP6,MEN,55PLUS,2010,Percentage,0.7
United States,EMP6,MEN,55PLUS,2011,Percentage,0.7
United States,EMP6,MEN,55PLUS,2012,Percentage,0.8
United States,EMP6,WOMEN,55PLUS,2000,Percentage,0.5
United States,EMP6,WOMEN,55PLUS,2005,Percentage,0.7
United States,EMP6,WOMEN,55PLUS,2010,Percentage,1.3
United States,EMP6,WOMEN,55PLUS,2011,Percentage,1.4
United States,EMP6,WOMEN,55PLUS,2012,Percentage,1.4
Estonia,EMP6,ALL_PERSONS,55PLUS,2005,Percentage,2.4
Estonia,EMP6,ALL_PERSONS,55PLUS,2010,Percentage,3.0
Estonia,EMP6,ALL_PERSONS,55PLUS,2011,Percentage,2.5
Estonia,EMP6,ALL_PERSONS,55PLUS,2012,Percentage,2.9
Estonia,EMP6,MEN,55PLUS,2005,Percentage,1.1
Estonia,EMP6,MEN,55PLUS,2010,Percentage,2.4
Estonia,EMP6,MEN,55PLUS,2011,Percentage,1.6
Estonia,EMP6,MEN,55PLUS,2012,Percentage,2.1
Estonia,EMP6,WOMEN,55PLUS,2005,Percentage,3.3
Estonia,EMP6,WOMEN,55PLUS,2010,Percentage,3.4
Estonia,EMP6,WOMEN,55PLUS,2011,Percentage,3.1
Estonia,EMP6,WOMEN,55PLUS,2012,Percentage,3.6
Israel,EMP6,ALL_PERSONS,55PLUS,1995,Percentage,0.0
Israel,EMP6,ALL_PERSONS,55PLUS,2000,Percentage,0.0
Israel,EMP6,ALL_PERSONS,55PLUS,2005,Percentage,0.0
Israel,EMP6,ALL_PERSONS,55PLUS,2010,Percentage,0.0
Israel,EMP6,ALL_PERSONS,55PLUS,2011,Percentage,0.0
Israel,EMP6,ALL_PERSONS,55PLUS,2012,Percentage,0.0
Israel,EMP6,MEN,55PLUS,1995,Percentage,0.0
Israel,EMP6,MEN,55PLUS,2000,Percentage,0.0
Israel,EMP6,MEN,55PLUS,2005,Percentage,0.0
Israel,EMP6,MEN,55PLUS,2010,Percentage,0.0
Israel,EMP6,MEN,55PLUS,2011,Percentage,0.0
Israel,EMP6,MEN,55PLUS,2012,Percentage,0.0
Israel,EMP6,WOMEN,55PLUS,1995,Percentage,0.0
Israel,EMP6,WOMEN,55PLUS,2000,Percentage,0.0
Israel,EMP6,WOMEN,55PLUS,2005,Percentage,0.0
Israel,EMP6,WOMEN,55PLUS,2010,Percentage,0.0
Israel,EMP6,WOMEN,55PLUS,2011,Percentage,0.0
Israel,EMP6,WOMEN,55PLUS,2012,Percentage,0.0
Russia,EMP6,ALL_PERSONS,55PLUS,1995,Percentage,2.0
Russia,EMP6,ALL_PERSONS,55PLUS,2000,Percentage,0.4
Russia,EMP6,ALL_PERSONS,55PLUS,2005,Percentage,0.3
Russia,EMP6,ALL_PERSONS,55PLUS,2010,Percentage,0.7
Russia,EMP6,ALL_PERSONS,55PLUS,2011,Percentage,0.6
Russia,EMP6,ALL_PERSONS,55PLUS,2012,Percentage,0.4
Russia,EMP6,MEN,55PLUS,1995,Percentage,2.2
Russia,EMP6,MEN,55PLUS,2000,Percentage,0.4
Russia,EMP6,MEN,55PLUS,2005,Percentage,0.3
Russia,EMP6,MEN,55PLUS,2010,Percentage,0.5
Russia,EMP6,MEN,55PLUS,2011,Percentage,0.4
Russia,EMP6,MEN,55PLUS,2012,Percentage,0.3
Russia,EMP6,WOMEN,55PLUS,1995,Percentage,1.7
Russia,EMP6,WOMEN,55PLUS,2000,Percentage,0.4
Russia,EMP6,WOMEN,55PLUS,2005,Percentage,0.4
Russia,EMP6,WOMEN,55PLUS,2010,Percentage,0.9
Russia,EMP6,WOMEN,55PLUS,2011,Percentage,0.8
Russia,EMP6,WOMEN,55PLUS,2012,Percentage,0.6
Slovenia,EMP6,ALL_PERSONS,55PLUS,2005,Percentage,0.3
Slovenia,EMP6,ALL_PERSONS,55PLUS,2010,Percentage,0.4
Slovenia,EMP6,ALL_PERSONS,55PLUS,2011,Percentage,0.4
Slovenia,EMP6,MEN,55PLUS,2005,Percentage,0.3
Slovenia,EMP6,MEN,55PLUS,2010,Percentage,0.4
Slovenia,EMP6,MEN,55PLUS,2011,Percentage,0.4
Slovenia,EMP6,WOMEN,55PLUS,2005,Percentage,0.3
Slovenia,EMP6,WOMEN,55PLUS,2010,Percentage,0.5
Slovenia,EMP6,WOMEN,55PLUS,2011,Percentage,0.2
OECD - Average,EMP6,ALL_PERSONS,55PLUS,1990,Percentage,1.6
OECD - Average,EMP6,ALL_PERSONS,55PLUS,1995,Percentage,1.9
OECD - Average,EMP6,ALL_PERSONS,55PLUS,2000,Percentage,1.4
OECD - Average,EMP6,ALL_PERSONS,55PLUS,2005,Percentage,2.3
OECD - Average,EMP6,ALL_PERSONS,55PLUS,2010,Percentage,3.1
OECD - Average,EMP6,ALL_PERSONS,55PLUS,2011,Percentage,2.9
OECD - Average,EMP6,ALL_PERSONS,55PLUS,2012,Percentage,2.8
OECD - Average,EMP6,MEN,55PLUS,1990,Percentage,1.0
OECD - Average,EMP6,MEN,55PLUS,1995,Percentage,1.3
OECD - Average,EMP6,MEN,55PLUS,2000,Percentage,0.9
OECD - Average,EMP6,MEN,55PLUS,2005,Percentage,1.6
OECD - Average,EMP6,MEN,55PLUS,2010,Percentage,2.2
OECD - Average,EMP6,MEN,55PLUS,2011,Percentage,2.0
OECD - Average,EMP6,MEN,55PLUS,2012,Percentage,1.9
OECD - Average,EMP6,WOMEN,55PLUS,1990,Percentage,2.5
OECD - Average,EMP6,WOMEN,55PLUS,1995,Percentage,3.0
OECD - Average,EMP6,WOMEN,55PLUS,2000,Percentage,2.1
OECD - Average,EMP6,WOMEN,55PLUS,2005,Percentage,3.3
OECD - Average,EMP6,WOMEN,55PLUS,2010,Percentage,4.2
OECD - Average,EMP6,WOMEN,55PLUS,2011,Percentage,4.0
OECD - Average,EMP6,WOMEN,55PLUS,2012,Percentage,4.1
Australia,EMP1,ALL_PERSONS,TOTAL,1990,Percentage,63.7
Australia,EMP1,ALL_PERSONS,TOTAL,1995,Percentage,63.6
Australia,EMP1,ALL_PERSONS,TOTAL,2000,Percentage,63.2
Australia,EMP1,ALL_PERSONS,TOTAL,2005,Percentage,64.4
Australia,EMP1,ALL_PERSONS,TOTAL,2010,Percentage,65.4
Australia,EMP1,ALL_PERSONS,TOTAL,2011,Percentage,65.4
Australia,EMP1,ALL_PERSONS,TOTAL,2012,Percentage,65.2
Australia,EMP1,MEN,TOTAL,1990,Percentage,75.6
Australia,EMP1,MEN,TOTAL,1995,Percentage,73.8
Australia,EMP1,MEN,TOTAL,2000,Percentage,72.1
Australia,EMP1,MEN,TOTAL,2005,Percentage,72.1
Australia,EMP1,MEN,TOTAL,2010,Percentage,72.4
Australia,EMP1,MEN,TOTAL,2011,Percentage,72.2
Australia,EMP1,MEN,TOTAL,2012,Percentage,71.7
Australia,EMP1,WOMEN,TOTAL,1990,Percentage,52.2
Australia,EMP1,WOMEN,TOTAL,1995,Percentage,53.6
Australia,EMP1,WOMEN,TOTAL,2000,Percentage,54.5
Australia,EMP1,WOMEN,TOTAL,2005,Percentage,57.0
Australia,EMP1,WOMEN,TOTAL,2010,Percentage,58.6
Australia,EMP1,WOMEN,TOTAL,2011,Percentage,58.9
Australia,EMP1,WOMEN,TOTAL,2012,Percentage,58.8
Australia,EMP2,ALL_PERSONS,TOTAL,1990,Percentage,59.3
Australia,EMP2,ALL_PERSONS,TOTAL,1995,Percentage,58.2
Australia,EMP2,ALL_PERSONS,TOTAL,2000,Percentage,59.2
Australia,EMP2,ALL_PERSONS,TOTAL,2005,Percentage,61.2
Australia,EMP2,ALL_PERSONS,TOTAL,2010,Percentage,62.0
Australia,EMP2,ALL_PERSONS,TOTAL,2011,Percentage,62.1
Australia,EMP2,ALL_PERSONS,TOTAL,2012,Percentage,61.8
Australia,EMP2,MEN,TOTAL,1990,Percentage,70.5
Australia,EMP2,MEN,TOTAL,1995,Percentage,67.4
Australia,EMP2,MEN,TOTAL,2000,Percentage,67.4
Australia,EMP2,MEN,TOTAL,2005,Percentage,68.6
Australia,EMP2,MEN,TOTAL,2010,Percentage,68.7
Australia,EMP2,MEN,TOTAL,2011,Percentage,68.6
Australia,EMP2,MEN,TOTAL,2012,Percentage,68.0
Australia,EMP2,WOMEN,TOTAL,1990,Percentage,48.5
Australia,EMP2,WOMEN,TOTAL,1995,Percentage,49.3
Australia,EMP2,WOMEN,TOTAL,2000,Percentage,51.2
Australia,EMP2,WOMEN,TOTAL,2005,Percentage,54.0
Australia,EMP2,WOMEN,TOTAL,2010,Percentage,55.5
Australia,EMP2,WOMEN,TOTAL,2011,Percentage,55.8
Australia,EMP2,WOMEN,TOTAL,2012,Percentage,55.7
Australia,EMP5,ALL_PERSONS,TOTAL,2005,Percentage,24.0
Australia,EMP5,ALL_PERSONS,TOTAL,2010,Percentage,24.8
Australia,EMP5,ALL_PERSONS,TOTAL,2011,Percentage,24.7
Australia,EMP5,ALL_PERSONS,TOTAL,2012,Percentage,24.6
Australia,EMP5,MEN,TOTAL,2005,Percentage,12.0
Australia,EMP5,MEN,TOTAL,2010,Percentage,13.5
Australia,EMP5,MEN,TOTAL,2011,Percentage,13.2
Australia,EMP5,MEN,TOTAL,2012,Percentage,13.1
Australia,EMP5,WOMEN,TOTAL,2005,Percentage,38.7
Australia,EMP5,WOMEN,TOTAL,2010,Percentage,38.6
Australia,EMP5,WOMEN,TOTAL,2011,Percentage,38.4
Australia,EMP5,WOMEN,TOTAL,2012,Percentage,38.2
Australia,EMP6,ALL_PERSONS,TOTAL,2005,Percentage,7.1
Australia,EMP6,ALL_PERSONS,TOTAL,2010,Percentage,7.5
Australia,EMP6,ALL_PERSONS,TOTAL,2011,Percentage,7.4
Australia,EMP6,ALL_PERSONS,TOTAL,2012,Percentage,7.6
Australia,EMP6,MEN,TOTAL,2005,Percentage,4.8
Australia,EMP6,MEN,TOTAL,2010,Percentage,5.4
Australia,EMP6,MEN,TOTAL,2011,Percentage,5.0
Australia,EMP6,MEN,TOTAL,2012,Percentage,5.2
Australia,EMP6,WOMEN,TOTAL,2005,Percentage,9.9
Australia,EMP6,WOMEN,TOTAL,2010,Percentage,10.2
Australia,EMP6,WOMEN,TOTAL,2011,Percentage,10.2
Australia,EMP6,WOMEN,TOTAL,2012,Percentage,10.4
Australia,EMP8,ALL_PERSONS,TOTAL,2010,Percentage,5.2
Australia,EMP8,ALL_PERSONS,TOTAL,2011,Percentage,5.6
Australia,EMP8,ALL_PERSONS,TOTAL,2012,Percentage,5.5
Australia,EMP8,MEN,TOTAL,2010,Percentage,4.4
Australia,EMP8,MEN,TOTAL,2011,Percentage,4.9
Australia,EMP8,MEN,TOTAL,2012,Percentage,5.0
Australia,EMP8,WOMEN,TOTAL,2010,Percentage,6.2
Australia,EMP8,WOMEN,TOTAL,2011,Percentage,6.5
Australia,EMP8,WOMEN,TOTAL,2012,Percentage,6.0
Australia,EMP16,MEN,TOTAL,2010,Years,19.6
Australia,EMP16,MEN,TOTAL,2012,Years,19.5
Australia,EMP16,WOMEN,TOTAL,2010,Years,24.1
Australia,EMP16,WOMEN,TOTAL,2012,Years,24.2
Australia,EMP18_MAT,WOMEN,TOTAL,1990,Weeks,0.0
Australia,EMP18_MAT,WOMEN,TOTAL,1995,Weeks,0.0
Australia,EMP18_MAT,WOMEN,TOTAL,2000,Weeks,0.0
Australia,EMP18_MAT,WOMEN,TOTAL,2005,Weeks,0.0
Australia,EMP18_MAT,WOMEN,TOTAL,2010,Weeks,6.0
Australia,EMP18_MAT,WOMEN,TOTAL,2011,Weeks,6.0
Australia,EMP18_PAR,WOMEN,TOTAL,1990,Weeks,0.0
Australia,EMP18_PAR,WOMEN,TOTAL,1995,Weeks,52.0
Australia,EMP18_PAR,WOMEN,TOTAL,2000,Weeks,52.0
Australia,EMP18_PAR,WOMEN,TOTAL,2005,Weeks,52.0
Australia,EMP18_PAR,WOMEN,TOTAL,2010,Weeks,46.0
Australia,EMP18_PAR,WOMEN,TOTAL,2011,Weeks,46.0
Australia,EMP18_PAID,WOMEN,TOTAL,1990,Weeks,0.0
Australia,EMP18_PAID,WOMEN,TOTAL,1995,Weeks,0.0
Australia,EMP18_PAID,WOMEN,TOTAL,2000,Weeks,0.0
Australia,EMP18_PAID,WOMEN,TOTAL,2005,Weeks,0.0
Australia,EMP18_PAID,WOMEN,TOTAL,2010,Weeks,0.0
Australia,EMP18_PAID,WOMEN,TOTAL,2011,Weeks,18.0
Australia,EMP18_PAT,MEN,TOTAL,1990,Weeks,0.0
Australia,EMP18_PAT,MEN,TOTAL,1995,Weeks,0.0
Australia,EMP18_PAT,MEN,TOTAL,2000,Weeks,0.0
Australia,EMP18_PAT,MEN,TOTAL,2005,Weeks,0.0
Australia,EMP18_PAT,MEN,TOTAL,2010,Weeks,0.0
Australia,EMP18_PAT,MEN,TOTAL,2011,Weeks,0.0
Austria,EMP1,ALL_PERSONS,TOTAL,1995,Percentage,59.2
Austria,EMP1,ALL_PERSONS,TOTAL,2000,Percentage,58.5
Austria,EMP1,ALL_PERSONS,TOTAL,2005,Percentage,58.6
Austria,EMP1,ALL_PERSONS,TOTAL,2010,Percentage,60.4
Austria,EMP1,ALL_PERSONS,TOTAL,2011,Percentage,60.5
Austria,EMP1,ALL_PERSONS,TOTAL,2012,Percentage,60.8
Austria,EMP1,MEN,TOTAL,1995,Percentage,70.8
Austria,EMP1,MEN,TOTAL,2000,Percentage,68.9
Austria,EMP1,MEN,TOTAL,2005,Percentage,66.4
Austria,EMP1,MEN,TOTAL,2010,Percentage,67.1
Austria,EMP1,MEN,TOTAL,2011,Percentage,66.9
Austria,EMP1,MEN,TOTAL,2012,Percentage,66.9
Austria,EMP1,WOMEN,TOTAL,1995,Percentage,48.8
Austria,EMP1,WOMEN,TOTAL,2000,Percentage,49.0
Austria,EMP1,WOMEN,TOTAL,2005,Percentage,51.3
Austria,EMP1,WOMEN,TOTAL,2010,Percentage,54.2
Austria,EMP1,WOMEN,TOTAL,2011,Percentage,54.5
Austria,EMP1,WOMEN,TOTAL,2012,Percentage,55.0
Austria,EMP2,ALL_PERSONS,TOTAL,1995,Percentage,57.1
Austria,EMP2,ALL_PERSONS,TOTAL,2000,Percentage,56.4
Austria,EMP2,ALL_PERSONS,TOTAL,2005,Percentage,55.3
Austria,EMP2,ALL_PERSONS,TOTAL,2010,Percentage,57.5
Austria,EMP2,ALL_PERSONS,TOTAL,2011,Percentage,57.7
Austria,EMP2,ALL_PERSONS,TOTAL,2012,Percentage,57.8
Austria,EMP2,MEN,TOTAL,1995,Percentage,68.5
Austria,EMP2,MEN,TOTAL,2000,Percentage,66.6
Austria,EMP2,MEN,TOTAL,2005,Percentage,62.8
Austria,EMP2,MEN,TOTAL,2010,Percentage,63.8
Austria,EMP2,MEN,TOTAL,2011,Percentage,63.9
Austria,EMP2,MEN,TOTAL,2012,Percentage,63.6
Austria,EMP2,WOMEN,TOTAL,1995,Percentage,46.6
Austria,EMP2,WOMEN,TOTAL,2000,Percentage,47.1
Austria,EMP2,WOMEN,TOTAL,2005,Percentage,48.3
Austria,EMP2,WOMEN,TOTAL,2010,Percentage,51.6
Austria,EMP2,WOMEN,TOTAL,2011,Percentage,52.0
Austria,EMP2,WOMEN,TOTAL,2012,Percentage,52.4
Austria,EMP5,ALL_PERSONS,TOTAL,1995,Percentage,11.1
Austria,EMP5,ALL_PERSONS,TOTAL,2000,Percentage,11.7
Austria,EMP5,ALL_PERSONS,TOTAL,2005,Percentage,16.4
Austria,EMP5,ALL_PERSONS,TOTAL,2010,Percentage,19.2
Austria,EMP5,ALL_PERSONS,TOTAL,2011,Percentage,19.0
Austria,EMP5,ALL_PERSONS,TOTAL,2012,Percentage,19.4
Austria,EMP5,MEN,TOTAL,1995,Percentage,3.1
Austria,EMP5,MEN,TOTAL,2000,Percentage,2.4
Austria,EMP5,MEN,TOTAL,2005,Percentage,4.9
Austria,EMP5,MEN,TOTAL,2010,Percentage,7.2
Austria,EMP5,MEN,TOTAL,2011,Percentage,7.0
Austria,EMP5,MEN,TOTAL,2012,Percentage,7.1
Austria,EMP5,WOMEN,TOTAL,1995,Percentage,21.6
Austria,EMP5,WOMEN,TOTAL,2000,Percentage,23.9
Austria,EMP5,WOMEN,TOTAL,2005,Percentage,30.3
Austria,EMP5,WOMEN,TOTAL,2010,Percentage,33.0
Austria,EMP5,WOMEN,TOTAL,2011,Percentage,32.8
Austria,EMP5,WOMEN,TOTAL,2012,Percentage,33.5
Austria,EMP6,ALL_PERSONS,TOTAL,1995,Percentage,1.0
Austria,EMP6,ALL_PERSONS,TOTAL,2000,Percentage,1.8
Austria,EMP6,ALL_PERSONS,TOTAL,2005,Percentage,2.4
Austria,EMP6,ALL_PERSONS,TOTAL,2010,Percentage,2.8
Austria,EMP6,ALL_PERSONS,TOTAL,2011,Percentage,2.5
Austria,EMP6,ALL_PERSONS,TOTAL,2012,Percentage,2.5
Austria,EMP6,MEN,TOTAL,1995,Percentage,0.4
Austria,EMP6,MEN,TOTAL,2000,Percentage,0.9
Austria,EMP6,MEN,TOTAL,2005,Percentage,1.0
Austria,EMP6,MEN,TOTAL,2010,Percentage,1.4
Austria,EMP6,MEN,TOTAL,2011,Percentage,1.2
Austria,EMP6,MEN,TOTAL,2012,Percentage,1.1
Austria,EMP6,WOMEN,TOTAL,1995,Percentage,1.9
Austria,EMP6,WOMEN,TOTAL,2000,Percentage,3.0
Austria,EMP6,WOMEN,TOTAL,2005,Percentage,4.2
Austria,EMP6,WOMEN,TOTAL,2010,Percentage,4.4
Austria,EMP6,WOMEN,TOTAL,2011,Percentage,3.9
Austria,EMP6,WOMEN,TOTAL,2012,Percentage,4.1
Austria,EMP8,ALL_PERSONS,TOTAL,1995,Percentage,6.0
Austria,EMP8,ALL_PERSONS,TOTAL,2000,Percentage,7.9
Austria,EMP8,ALL_PERSONS,TOTAL,2005,Percentage,9.1
Austria,EMP8,ALL_PERSONS,TOTAL,2010,Percentage,9.4
Austria,EMP8,ALL_PERSONS,TOTAL,2011,Percentage,9.5
Austria,EMP8,ALL_PERSONS,TOTAL,2012,Percentage,9.3
Austria,EMP8,MEN,TOTAL,1995,Percentage,5.7
Austria,EMP8,MEN,TOTAL,2000,Percentage,7.6
Austria,EMP8,MEN,TOTAL,2005,Percentage,9.2
Austria,EMP8,MEN,TOTAL,2010,Percentage,9.8
Austria,EMP8,MEN,TOTAL,2011,Percentage,9.6
Austria,EMP8,MEN,TOTAL,2012,Percentage,9.3
Austria,EMP8,WOMEN,TOTAL,1995,Percentage,6.3
Austria,EMP8,WOMEN,TOTAL,2000,Percentage,8.4
Austria,EMP8,WOMEN,TOTAL,2005,Percentage,8.8
Austria,EMP8,WOMEN,TOTAL,2010,Percentage,8.9
Austria,EMP8,WOMEN,TOTAL,2011,Percentage,9.4
Austria,EMP8,WOMEN,TOTAL,2012,Percentage,9.3
Austria,EMP10,MEN,TOTAL,2011,Percentage,5.9
Austria,EMP10,WOMEN,TOTAL,2011,Percentage,2.9
Austria,EMP16,MEN,TOTAL,2010,Years,21.9
Austria,EMP16,MEN,TOTAL,2012,Years,20.5
Austria,EMP16,WOMEN,TOTAL,2010,Years,27.4
Austria,EMP16,WOMEN,TOTAL,2012,Years,26.2
Austria,EMP18_MAT,WOMEN,TOTAL,1990,Weeks,16.0
Austria,EMP18_MAT,WOMEN,TOTAL,1995,Weeks,16.0
Austria,EMP18_MAT,WOMEN,TOTAL,2000,Weeks,16.0
Austria,EMP18_MAT,WOMEN,TOTAL,2005,Weeks,16.0
Austria,EMP18_MAT,WOMEN,TOTAL,2010,Weeks,16.0
Austria,EMP18_MAT,WOMEN,TOTAL,2011,Weeks,16.0
Austria,EMP18_PAR,WOMEN,TOTAL,1990,Weeks,44.0
Austria,EMP18_PAR,WOMEN,TOTAL,1995,Weeks,96.0
Austria,EMP18_PAR,WOMEN,TOTAL,2000,Weeks,70.0
Austria,EMP18_PAR,WOMEN,TOTAL,2005,Weeks,70.0
Austria,EMP18_PAR,WOMEN,TOTAL,2010,Weeks,87.3
Austria,EMP18_PAR,WOMEN,TOTAL,2011,Weeks,87.3
Austria,EMP18_PAID,WOMEN,TOTAL,1990,Weeks,60.0
Austria,EMP18_PAID,WOMEN,TOTAL,1995,Weeks,112.0
Austria,EMP18_PAID,WOMEN,TOTAL,2000,Weeks,86.0
Austria,EMP18_PAID,WOMEN,TOTAL,2005,Weeks,86.0
Austria,EMP18_PAID,WOMEN,TOTAL,2010,Weeks,60.0
Austria,EMP18_PAID,WOMEN,TOTAL,2011,Weeks,60.0
Austria,EMP18_PAT,MEN,TOTAL,1990,Weeks,0.0
Austria,EMP18_PAT,MEN,TOTAL,1995,Weeks,0.0
Austria,EMP18_PAT,MEN,TOTAL,2000,Weeks,26.0
Austria,EMP18_PAT,MEN,TOTAL,2005,Weeks,26.0
Austria,EMP18_PAT,MEN,TOTAL,2010,Weeks,8.7
Austria,EMP18_PAT,MEN,TOTAL,2011,Weeks,8.7
Belgium,EMP1,ALL_PERSONS,TOTAL,1990,Percentage,48.3
Belgium,EMP1,ALL_PERSONS,TOTAL,1995,Percentage,50.5
Belgium,EMP1,ALL_PERSONS,TOTAL,2000,Percentage,52.2
Belgium,EMP1,ALL_PERSONS,TOTAL,2005,Percentage,53.3
Belgium,EMP1,ALL_PERSONS,TOTAL,2010,Percentage,54.1
Belgium,EMP1,ALL_PERSONS,TOTAL,2011,Percentage,53.2
Belgium,EMP1,ALL_PERSONS,TOTAL,2012,Percentage,53.2
Belgium,EMP1,MEN,TOTAL,1990,Percentage,61.0
Belgium,EMP1,MEN,TOTAL,1995,Percentage,61.2
Belgium,EMP1,MEN,TOTAL,2000,Percentage,61.5
Belgium,EMP1,MEN,TOTAL,2005,Percentage,61.4
Belgium,EMP1,MEN,TOTAL,2010,Percentage,60.8
Belgium,EMP1,MEN,TOTAL,2011,Percentage,59.7
Belgium,EMP1,MEN,TOTAL,2012,Percentage,59.7
Belgium,EMP1,WOMEN,TOTAL,1990,Percentage,36.6
Belgium,EMP1,WOMEN,TOTAL,1995,Percentage,40.5
Belgium,EMP1,WOMEN,TOTAL,2000,Percentage,43.4
Belgium,EMP1,WOMEN,TOTAL,2005,Percentage,45.7
Belgium,EMP1,WOMEN,TOTAL,2010,Percentage,47.7
Belgium,EMP1,WOMEN,TOTAL,2011,Percentage,47.0
Belgium,EMP1,WOMEN,TOTAL,2012,Percentage,47.1
Belgium,EMP2,ALL_PERSONS,TOTAL,1990,Percentage,44.8
Belgium,EMP2,ALL_PERSONS,TOTAL,1995,Percentage,45.8
Belgium,EMP2,ALL_PERSONS,TOTAL,2000,Percentage,48.5
Belgium,EMP2,ALL_PERSONS,TOTAL,2005,Percentage,48.8
Belgium,EMP2,ALL_PERSONS,TOTAL,2010,Percentage,49.6
Belgium,EMP2,ALL_PERSONS,TOTAL,2011,Percentage,49.4
Belgium,EMP2,ALL_PERSONS,TOTAL,2012,Percentage,49.2
Belgium,EMP2,MEN,TOTAL,1990,Percentage,58.3
Belgium,EMP2,MEN,TOTAL,1995,Percentage,56.7
Belgium,EMP2,MEN,TOTAL,2000,Percentage,58.0
Belgium,EMP2,MEN,TOTAL,2005,Percentage,56.7
Belgium,EMP2,MEN,TOTAL,2010,Percentage,55.9
Belgium,EMP2,MEN,TOTAL,2011,Percentage,55.5
Belgium,EMP2,MEN,TOTAL,2012,Percentage,55.2
Belgium,EMP2,WOMEN,TOTAL,1990,Percentage,32.4
Belgium,EMP2,WOMEN,TOTAL,1995,Percentage,35.6
Belgium,EMP2,WOMEN,TOTAL,2000,Percentage,39.6
Belgium,EMP2,WOMEN,TOTAL,2005,Percentage,41.3
Belgium,EMP2,WOMEN,TOTAL,2010,Percentage,43.6
Belgium,EMP2,WOMEN,TOTAL,2011,Percentage,43.7
Belgium,EMP2,WOMEN,TOTAL,2012,Percentage,43.6
Belgium,EMP5,ALL_PERSONS,TOTAL,1990,Percentage,13.5
Belgium,EMP5,ALL_PERSONS,TOTAL,1995,Percentage,14.6
Belgium,EMP5,ALL_PERSONS,TOTAL,2000,Percentage,19.3
Belgium,EMP5,ALL_PERSONS,TOTAL,2005,Percentage,18.5
Belgium,EMP5,ALL_PERSONS,TOTAL,2010,Percentage,18.3
Belgium,EMP5,ALL_PERSONS,TOTAL,2011,Percentage,18.8
Belgium,EMP5,ALL_PERSONS,TOTAL,2012,Percentage,18.7
Belgium,EMP5,MEN,TOTAL,1990,Percentage,4.4
